C	V	Word	Previous	Next	Lemma	ESN	Role	Morphology
3	5	ἐξ			ἐκ	G15370	P	,,,,G,,,
3	5	ὕδατος			ὕδωρ	G52040	N	,,,,GNS,
3	5	καὶ			καί	G25320	CC	,,,,,,,
3	5	δι’			διά	G12230	P	,,,,G,,,
3	5	ὕδατος			ὕδωρ	G52040	N	,,,,GNS,
3	5	συνεστῶσα			συνίστημι	G49210	V	PEA,NFS,
3	5	τῷ			ὁ	G35880	EA	,,,DMS,
3	5	τοῦ			ὁ	G35880	EA	,,,GMS,
3	5	Θεοῦ			θεός	G23160	N	,,,,GMS,
3	5	λόγῳ		,	λόγος	G30560	N	,,,,DMS,
3	6	δι’			διά	G12230	P	,,,,G,,,
3	6	ὧν			ὅς	G37390	RR	,,,GNP,
3	6	ὁ			ὁ	G35880	EA	,,,NMS,
3	6	τότε			τότε	G51190	D	,,,,,,,,
3	6	κόσμος			κόσμος	G28890	N	,,,,NMS,
3	6	ὕδατι			ὕδωρ	G52040	N	,,,,DNS,
3	6	κατακλυσθεὶς			κατακλύζω	G26260	V	PAP,NMS,
3	6	ἀπώλετο		.	ἀπόλλυμι	G06220	V	IAM3,,S,
3	7	οἱ			ὁ	G35880	EA	,,,NMP,
3	7	δὲ			δέ	G11610	CC	,,,,,,,
3	7	νῦν			νῦν	G35680	D	,,,,,,,,
3	7	οὐρανοὶ			οὐρανός	G37720	N	,,,,NMP,
3	7	καὶ			καί	G25320	CC	,,,,,,,
3	7	ἡ			ὁ	G35880	EA	,,,NFS,
3	7	γῆ		,	γῆ	G10930	N	,,,,NFS,
3	7	τῷ			ὁ	G35880	EA	,,,DMS,
3	7	αὐτῷ			αὐτός	G08460	EF	,,,DMS,
3	7	λόγῳ			λόγος	G30560	N	,,,,DMS,
3	7	τεθησαυρισμένοι			θησαυρίζω	G23430	V	PEP,NMP,
3	7	εἰσὶν		,	εἰμί	G15100	V	IPA3,,P,
3	7	πυρὶ			πῦρ	G44420	N	,,,,DNS,
3	7	τηρούμενοι			τηρέω	G50830	V	PPP,NMP,
3	7	εἰς			εἰς	G15190	P	,,,,A,,,
3	7	ἡμέραν			ἡμέρα	G22500	N	,,,,AFS,
3	7	κρίσεως			κρίσις	G29200	N	,,,,GFS,
3	7	καὶ			καί	G25320	CC	,,,,,,,
3	7	ἀπωλείας			ἀπώλεια	G06840	N	,,,,GFS,
3	7	τῶν			ὁ	G35880	EA	,,,GMP,
3	7	ἀσεβῶν			ἀσεβής	G07650	AA	,,,GMP,
3	7	ἀνθρώπων		.	ἄνθρωπος	G04440	N	,,,,GMP,
3	8	ἓν			εἷς	G15200	NS	,,,NNS,
3	8	δὲ			δέ	G11610	CC	,,,,,,,
3	8	τοῦτο			οὗτος	G37780	ED	,,,NNS,
3	8	μὴ			μή	G33610	D	,,,,,,,,
3	8	λανθανέτω			λανθάνω	G29900	V	MPA3,,S,
3	8	ὑμᾶς		,	σύ	G47710	RP	,,2A,P,
3	8	ἀγαπητοί		,	ἀγαπητός	G00270	NS	,,,VMP,
3	8	ὅτι			ὅτι	G37540	CS	,,,,,,,
3	8	μία			εἷς	G15200	EN	,,,NFS,
3	8	ἡμέρα			ἡμέρα	G22500	N	,,,,NFS,
3	8	παρὰ			παρά	G38440	P	,,,,D,,,
3	8	Κυρίῳ			κύριος	G29620	N	,,,,DMS,
3	8	ὡς			ὡς	G56130	CS	,,,,,,,
3	8	χίλια			χίλιοι	G55070	EN	,,,NNP,
3	8	ἔτη		,	ἔτος	G20940	N	,,,,NNP,
3	8	καὶ			καί	G25320	CC	,,,,,,,
3	8	χίλια			χίλιοι	G55070	EN	,,,NNP,
3	8	ἔτη			ἔτος	G20940	N	,,,,NNP,
3	8	ὡς			ὡς	G56130	CS	,,,,,,,
3	8	ἡμέρα			ἡμέρα	G22500	N	,,,,NFS,
3	8	μία		.	εἷς	G15200	EN	,,,NFS,
3	9	οὐ			οὐ	G37560	DO	,,,,,,,
3	9	βραδύνει			βραδύνω	G10190	V	IPA3,,S,
3	9	Κύριος			κύριος	G29620	N	,,,,NMS,
3	9	τῆς			ὁ	G35880	EP	,,,GFS,
3	9	ἐπαγγελίας		,	ἐπαγγελία	G18600	N	,,,,GFS,
3	9	ὥς			ὡς	G56130	CS	,,,,,,,
3	9	τινες			τις	G51000	RI	,,,NMP,
3	9	βραδύτητα			βραδύτης	G10220	N	,,,,AFS,
3	9	ἡγοῦνται		,	ἡγέομαι	G22330	V	IPM3,,P,
3	9	ἀλλὰ			ἀλλά	G02350	CO	,,,,,,,
3	9	μακροθυμεῖ			μακροθυμέω	G31140	V	IPA3,,S,
3	9	εἰς			εἰς	G15190	P	,,,,A,,,
3	9	ὑμᾶς		,	σύ	G47710	RP	,,2A,P,
3	9	μὴ			μή	G33610	DO	,,,,,,,
3	9	βουλόμενός			βούλομαι	G10140	V	PPM,NMS,
3	9	τινας			τις	G51000	RI	,,,AMP,
3	9	ἀπολέσθαι		,	ἀπόλλυμι	G06220	V	NAM,,,,,
3	9	ἀλλὰ			ἀλλά	G02350	CO	,,,,,,,
3	9	πάντας			πᾶς	G39560	RI	,,,AMP,
3	9	εἰς			εἰς	G15190	P	,,,,A,,,
3	9	μετάνοιαν			μετάνοια	G33410	N	,,,,AFS,
3	9	χωρῆσαι		.	χωρέω	G55620	V	NAA,,,,,
3	10	ἥξει			ἥκω	G22400	V	IFA3,,S,
3	10	δὲ			δέ	G11610	CC	,,,,,,,
3	10	ἡμέρα			ἡμέρα	G22500	N	,,,,NFS,
3	10	Κυρίου			κύριος	G29620	N	,,,,GMS,
3	10	ὡς			ὡς	G56130	CS	,,,,,,,
3	10	κλέπτης		,	κλέπτης	G28120	N	,,,,NMS,
3	10	ἐν			ἐν	G17220	P	,,,,D,,,
3	10	ᾗ			ὅς	G37390	RR	,,,DFS,
3	10	οἱ			ὁ	G35880	EA	,,,NMP,
3	10	οὐρανοὶ			οὐρανός	G37720	N	,,,,NMP,
3	10	ῥοιζηδὸν			ῥοιζηδόν	G45000	D	,,,,,,,,
3	10	παρελεύσονται		,	παρέρχομαι	G39280	V	IFM3,,P,
3	10	στοιχεῖα			στοιχεῖον	G47470	N	,,,,NNP,
3	10	δὲ			δέ	G11610	CC	,,,,,,,
3	10	καυσούμενα			καυσόω	G27410	V	PPP,NNP,
3	10	λυθήσεται		,	λύω	G30890	V	IFP3,,S,
3	10	καὶ			καί	G25320	CC	,,,,,,,
3	10	γῆ			γῆ	G10930	N	,,,,NFS,
3	10	καὶ			καί	G25320	CC	,,,,,,,
3	10	τὰ			ὁ	G35880	EA	,,,NNP,
3	10	ἐν			ἐν	G17220	P	,,,,D,,,
3	10	αὐτῇ			αὐτός	G08460	RP	,,3DFS,
3	10	ἔργα			ἔργον	G20410	N	,,,,NNP,
3	10	εὑρεθήσεται		.	εὑρίσκω	G21470	V	IFP3,,S,
3	11	τούτων			οὗτος	G37780	RD	,,,GNP,
3	11	οὕτως			οὕτως	G37790	D	,,,,,,,,
3	11	πάντων			πᾶς	G39560	EQ	,,,GNP,
3	11	λυομένων		,	λύω	G30890	V	PPP,GNP,
3	11	ποταποὺς			ποταπός	G42170	RT	,,,AMP,
3	11	δεῖ			δέω	G12100	V	IPA3,,S,
3	11	ὑπάρχειν			ὑπάρχω	G52250	V	NPA,,,,,
3	11	ὑμᾶς		?	σύ	G47710	RP	,,2A,P,
3	11	ἐν			ἐν	G17220	P	,,,,D,,,
3	11	ἁγίαις			ἅγιος	G00400	AA	,,,DFP,
3	11	ἀναστροφαῖς			ἀναστροφή	G03910	N	,,,,DFP,
3	11	καὶ			καί	G25320	CC	,,,,,,,
3	11	εὐσεβείαις		,	εὐσέβεια	G21500	N	,,,,DFP,
3	12	προσδοκῶντας			προσδοκάω	G43280	V	PPA,AMP,
3	12	καὶ			καί	G25320	CC	,,,,,,,
3	12	σπεύδοντας			σπεύδω	G46920	V	PPA,AMP,
3	12	τὴν			ὁ	G35880	EA	,,,AFS,
3	12	παρουσίαν			παρουσία	G39520	N	,,,,AFS,
3	12	τῆς			ὁ	G35880	EA	,,,GFS,
3	12	τοῦ			ὁ	G35880	EA	,,,GMS,
3	12	Θεοῦ			θεός	G23160	N	,,,,GMS,
3	12	ἡμέρας		,	ἡμέρα	G22500	N	,,,,GFS,
3	12	δι’			διά	G12230	P	,,,,A,,,
3	12	ἣν			ὅς	G37390	RR	,,,AFS,
3	12	οὐρανοὶ			οὐρανός	G37720	N	,,,,NMP,
3	12	πυρούμενοι		,	πυρόω	G44480	V	PPP,NMP,
3	12	λυθήσονται		,	λύω	G30890	V	IFP3,,P,
3	12	καὶ			καί	G25320	CC	,,,,,,,
3	12	στοιχεῖα			στοιχεῖον	G47470	N	,,,,NNP,
3	12	καυσούμενα		,	καυσόω	G27410	V	PPP,NNP,
3	12	τήκεται		.	τήκω	G50800	V	IPP3,,S,
3	13	καινοὺς			καινός	G25370	AA	,,,AMP,
3	13	δὲ			δέ	G11610	CC	,,,,,,,
3	13	οὐρανοὺς			οὐρανός	G37720	N	,,,,AMP,
3	13	καὶ			καί	G25320	CC	,,,,,,,
3	13	γῆν			γῆ	G10930	N	,,,,AFS,
3	13	καινὴν		,	καινός	G25370	AA	,,,AFS,
3	13	κατὰ			κατά	G25960	P	,,,,A,,,
3	13	τὸ			ὁ	G35880	EA	,,,ANS,
3	13	ἐπάγγελμα			ἐπάγγελμα	G18620	N	,,,,ANS,
3	13	αὐτοῦ			αὐτός	G08460	RP	,,3GMS,
3	13	προσδοκῶμεν		,	προσδοκάω	G43280	V	IPA1,,P,
3	13	ἐν			ἐν	G17220	P	,,,,D,,,
3	13	οἷς			ὅς	G37390	RR	,,,DMP,
3	13	δικαιοσύνη			δικαιοσύνη	G13430	N	,,,,NFS,
3	13	κατοικεῖ		.	κατοικέω	G27300	V	IPA3,,S,
3	14	διό		,	διό	G13520	CC	,,,,,,,
3	14	ἀγαπητοί		,	ἀγαπητός	G00270	NS	,,,VMP,
3	14	ταῦτα			οὗτος	G37780	RD	,,,ANP,
3	14	προσδοκῶντες		,	προσδοκάω	G43280	V	PPA,NMP,
3	14	σπουδάσατε			σπουδάζω	G47040	V	MAA2,,P,
3	14	ἄσπιλοι			ἄσπιλος	G07840	NS	,,,NMP,
3	14	καὶ			καί	G25320	CC	,,,,,,,
3	14	ἀμώμητοι			ἀμώμητος	G02980	NS	,,,NMP,
3	14	αὐτῷ			αὐτός	G08460	RP	,,3DMS,
3	14	εὑρεθῆναι			εὑρίσκω	G21470	V	NAP,,,,,
3	14	ἐν			ἐν	G17220	P	,,,,D,,,
3	14	εἰρήνῃ		.	εἰρήνη	G15150	N	,,,,DFS,
3	15	καὶ			καί	G25320	CC	,,,,,,,
3	15	τὴν			ὁ	G35880	EA	,,,AFS,
3	15	τοῦ			ὁ	G35880	EA	,,,GMS,
3	15	Κυρίου			κύριος	G29620	N	,,,,GMS,
3	15	ἡμῶν			ἐγώ	G14730	RP	,,1G,P,
3	15	μακροθυμίαν		,	μακροθυμία	G31150	N	,,,,AFS,
3	15	σωτηρίαν			σωτηρία	G49910	N	,,,,AFS,
3	15	ἡγεῖσθε		,	ἡγέομαι	G22330	V	MPM2,,P,
3	15	καθὼς			καθώς	G25310	D	,,,,,,,,
3	15	καὶ			καί	G25320	D	,,,,,,,,
3	15	ὁ			ὁ	G35880	EA	,,,NMS,
3	15	ἀγαπητὸς			ἀγαπητός	G00270	NS	,,,NMS,
3	15	ἡμῶν			ἐγώ	G14730	RP	,,1G,P,
3	15	ἀδελφὸς			ἀδελφός	G00800	N	,,,,NMS,
3	15	Παῦλος		,	Παῦλος	G39720	N	,,,,NMS,
3	15	κατὰ			κατά	G25960	P	,,,,A,,,
3	15	τὴν			ὁ	G35880	EA	,,,AFS,
3	15	δοθεῖσαν			δίδωμι	G13250	V	PAP,AFS,
3	15	αὐτῷ			αὐτός	G08460	RP	,,3DMS,
3	15	σοφίαν		,	σοφία	G46780	N	,,,,AFS,
3	15	ἔγραψεν			γράφω	G11250	V	IAA3,,S,
3	15	ὑμῖν		,	σύ	G47710	RP	,,2D,P,
3	16	ὡς			ὡς	G56130	CS	,,,,,,,
3	16	καὶ			καί	G25320	D	,,,,,,,,
3	16	ἐν			ἐν	G17220	P	,,,,D,,,
3	16	πάσαις			πᾶς	G39560	EQ	,,,DFP,
3	16	ταῖς			ὁ	G35880	EP	,,,DFP,
3	16	ἐπιστολαῖς		,	ἐπιστολή	G19920	N	,,,,DFP,
3	16	λαλῶν			λαλέω	G29800	V	PPA,NMS,
3	16	ἐν			ἐν	G17220	P	,,,,D,,,
3	16	αὐταῖς			αὐτός	G08460	RP	,,3DFP,
3	16	περὶ			περί	G40120	P	,,,,G,,,
3	16	τούτων		,	οὗτος	G37780	RD	,,,GNP,
3	16	ἐν			ἐν	G17220	P	,,,,D,,,
3	16	αἷς			ὅς	G37390	RR	,,,DFP,
3	16	ἐστιν			εἰμί	G15100	V	IPA3,,S,
3	16	δυσνόητά			δυσνόητος	G14250	NP	,,,NNP,
3	16	τινα		,	τις	G51000	EQ	,,,NNP,
3	16	ἃ			ὅς	G37390	RR	,,,ANP,
3	16	οἱ			ὁ	G35880	EA	,,,NMP,
3	16	ἀμαθεῖς			ἀμαθής	G02610	NS	,,,NMP,
3	16	καὶ			καί	G25320	CC	,,,,,,,
3	16	ἀστήρικτοι			ἀστήρικτος	G07930	NS	,,,NMP,
3	16	στρεβλοῦσιν			στρεβλόω	G47610	V	IPA3,,P,
3	16	ὡς			ὡς	G56130	CS	,,,,,,,
3	16	καὶ			καί	G25320	D	,,,,,,,,
3	16	τὰς			ὁ	G35880	EA	,,,AFP,
3	16	λοιπὰς			λοιπός	G30620	EQ	,,,AFP,
3	16	Γραφὰς		,	γραφή	G11240	N	,,,,AFP,
3	16	πρὸς			πρός	G43140	P	,,,,A,,,
3	16	τὴν			ὁ	G35880	EP	,,,AFS,
3	16	ἰδίαν			ἴδιος	G23980	RD	,,,AFS,
3	16	αὐτῶν			αὐτός	G08460	RP	,,3GMP,
3	16	ἀπώλειαν		.	ἀπώλεια	G06840	N	,,,,AFS,
3	17	ὑμεῖς			σύ	G47710	RP	,,2N,P,
3	17	οὖν		,	οὖν	G37670	CC	,,,,,,,
3	17	ἀγαπητοί		,	ἀγαπητός	G00270	NS	,,,VMP,
3	17	προγινώσκοντες			προγινώσκω	G42670	V	PPA,NMP,
3	17	φυλάσσεσθε		,	φυλάσσω	G54420	V	MPM2,,P,
3	17	ἵνα			ἵνα	G24430	CS	,,,,,,,
3	17	μὴ			μή	G33610	D	,,,,,,,,
3	17	τῇ			ὁ	G35880	EA	,,,DFS,
3	17	τῶν			ὁ	G35880	EA	,,,GMP,
3	17	ἀθέσμων			ἄθεσμος	G01130	NS	,,,GMP,
3	17	πλάνῃ			πλάνη	G41060	N	,,,,DFS,
3	17	συναπαχθέντες		,	συναπάγω	G48790	V	PAP,NMP,
3	17	ἐκπέσητε			ἐκπίπτω	G16010	V	SAA2,,P,
3	17	τοῦ			ὁ	G35880	EP	,,,GMS,
3	17	ἰδίου			ἴδιος	G23980	EF	,,,GMS,
3	17	στηριγμοῦ		.	στηριγμός	G47400	N	,,,,GMS,
3	18	αὐξάνετε			αὐξάνω	G08370	V	MPA2,,P,
3	18	δὲ			δέ	G11610	CC	,,,,,,,
3	18	ἐν			ἐν	G17220	P	,,,,D,,,
3	18	χάριτι		,	χάρις	G54850	N	,,,,DFS,
3	18	καὶ			καί	G25320	CC	,,,,,,,
3	18	γνώσει			γνῶσις	G11080	N	,,,,DFS,
3	18	τοῦ			ὁ	G35880	EA	,,,GMS,
3	18	Κυρίου			κύριος	G29620	N	,,,,GMS,
3	18	ἡμῶν			ἐγώ	G14730	RP	,,1G,P,
3	18	καὶ			καί	G25320	CC	,,,,,,,
3	18	Σωτῆρος		,	σωτήρ	G49900	N	,,,,GMS,
3	18	Ἰησοῦ			Ἰησοῦς	G24240	N	,,,,GMS,
3	18	Χριστοῦ		.	χριστός	G55470	N	,,,,GMS,
3	18	αὐτῷ			αὐτός	G08460	RP	,,3DMS,
3	18	ἡ			ὁ	G35880	EA	,,,NFS,
3	18	δόξα			δόξα	G13910	N	,,,,NFS,
3	18	καὶ			καί	G25320	DO	,,,,,,,
3	18	νῦν			νῦν	G35680	D	,,,,,,,,
3	18	καὶ			καί	G25320	CO	,,,,,,,
3	18	εἰς			εἰς	G15190	P	,,,,A,,,
3	18	ἡμέραν			ἡμέρα	G22500	N	,,,,AFS,
3	18	αἰῶνος		.	αἰών	G01650	N	,,,,GMS,
3	18	ἀμήν		!	ἀμήν	G02810	IE	,,,,,,,
